Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
550,46.9862442,550,0.4472051859,550,0.06491003931,550,0.8822876215,550,0.5872708559,
548,47.73152924,548,0.4411374629,548,0.06426274776,548,0.8850564957,548,0.5978280306,
546,48.74385834,546,0.4474727809,546,0.06117888913,546,0.8789941669,546,0.6163959503,
544,49.20941162,544,0.4443841577,544,0.06136999652,544,0.8878858685,544,0.6293857098,
542,49.64292908,542,0.4452028871,542,0.05960733443,542,0.8860350847,542,0.6431607008,
540,50.79080963,540,0.4503974617,540,0.05975478142,540,0.9051581621,540,0.6386674047,
538,51.45775604,538,0.4566832781,538,0.05941694975,538,0.9258522391,538,0.630061388,
536,51.91285706,536,0.4600385129,536,0.05781181529,536,0.9380434752,536,0.6215342879,
534,52.3237648,534,0.4640608132,534,0.05812640488,534,0.945599556,534,0.6196050048,
532,52.8878746,532,0.4632707238,532,0.05782835558,532,0.9518120289,532,0.6350656152,
530,53.66497803,530,0.4629617631,530,0.05598442629,530,0.9467973113,530,0.6527858973,
528,54.51710892,528,0.4650876522,528,0.05655308068,528,0.9421432614,528,0.6731571555,
526,55.32182312,526,0.4702632427,526,0.05746194348,526,0.9414390922,526,0.6809865832,
524,55.87057495,524,0.4827640355,524,0.05464373529,524,0.9581248164,524,0.6674042344,
522,55.86060333,522,0.483222574,522,0.055641938,522,0.971350193,522,0.6471971869,
520,55.79264069,520,0.4885244966,520,0.05471809953,520,0.9837349653,520,0.6291152835,
518,56.01503372,518,0.4942489266,518,0.0553118661,518,0.9839141965,518,0.624266386,
516,56.25649643,516,0.4924421608,516,0.05498440564,516,0.9818649888,516,0.6422658563,
514,56.70414734,514,0.4969157875,514,0.05438063666,514,0.9694892764,514,0.6524332762,
512,57.45497894,512,0.4947323799,512,0.05460904911,512,0.9654524922,512,0.6681911349,
510,57.79941177,510,0.4973897338,510,0.05420519039,510,0.9729466438,510,0.6622200608,
508,58.027565,508,0.5048195124,508,0.05387186632,508,0.9756902456,508,0.6417787075,
506,57.62003708,506,0.50381881,506,0.05274257809,506,0.9901853204,506,0.6240487099,
504,57.45737457,504,0.5103462338,504,0.05306775495,504,0.9966933131,504,0.6070361733,
502,57.24494553,502,0.5085381866,502,0.05193169788,502,0.9848712683,502,0.605363369,
500,57.59810638,500,0.5155878067,500,0.05225579441,500,0.9808783531,500,0.6160930991,
498,58.06156921,498,0.5141268373,498,0.05247339606,498,0.9706129432,498,0.6299251914,
496,58.47895813,496,0.5098471045,496,0.05111544207,496,0.9650980234,496,0.6360526681,
494,58.85733414,494,0.5113885999,494,0.05184151977,494,0.9695905447,494,0.6205910444,
492,58.58107376,492,0.5099502206,492,0.05208758637,492,0.9736568928,492,0.6027880311,
490,58.22156525,490,0.5124160647,490,0.05114055425,490,0.9751012325,490,0.5828236341,
488,57.92663574,488,0.5078561306,488,0.05117658898,488,0.9821938276,488,0.5623852611,
486,57.80984116,486,0.4938794672,486,0.05099725723,486,0.9709457755,486,0.5636969805,
484,57.99964142,484,0.4786970913,484,0.04981132969,484,0.9554638267,484,0.5744073391,
482,58.42797089,482,0.4613249004,482,0.05043862015,482,0.9435684681,482,0.5775001645,
480,58.66615295,480,0.4349428117,480,0.04871558025,480,0.9367061853,480,0.5789749622,
478,58.78290558,478,0.4061832428,478,0.04957930744,478,0.9394817352,478,0.5616921782,
476,58.50305557,476,0.373971343,476,0.04881131649,476,0.942892015,476,0.5387170315,
474,58.08570862,474,0.3436411619,474,0.04800065979,474,0.9476038814,474,0.5106662512,
472,57.7687149,472,0.3159956038,472,0.04715152457,472,0.9471931458,472,0.4962606728,
470,57.5792923,470,0.2938630879,470,0.0469244644,470,0.9301993251,470,0.4990091622,
468,57.86486816,468,0.2753300071,468,0.04617859051,468,0.919945538,468,0.500276804,
466,58.01353455,466,0.2591787279,466,0.04734426737,466,0.9085368514,466,0.4986766279,
464,58.20457458,464,0.2447433472,464,0.0452372171,464,0.9037231207,464,0.4999092221,
462,58.1759758,462,0.2379984558,462,0.04518875852,462,0.9065472484,462,0.4751716852,
460,57.790802,460,0.2311799973,460,0.04524518177,460,0.9069296718,460,0.4518817067,
458,57.25748062,458,0.2282840461,458,0.04474516213,458,0.912138164,458,0.4232818782,
456,56.88445663,456,0.2249475867,456,0.0439684242,456,0.9047332406,456,0.4080121815,
454,56.83324432,454,0.2200911343,454,0.04366502166,454,0.884169817,454,0.4052936137,
452,57.0283699,452,0.2137581557,452,0.04553059489,452,0.8717716932,452,0.4020177722,
450,57.13505173,450,0.2031586766,450,0.04403347522,450,0.8677338958,450,0.3972133994,
448,57.23332214,448,0.1917240322,448,0.04082168266,448,0.8619704247,448,0.3796207011,
446,56.97129822,446,0.1846253574,446,0.04184672236,446,0.8574760556,446,0.3539722562,
444,56.35631561,444,0.1777363271,444,0.04173132032,444,0.8532941341,444,0.3328581154,
442,55.94171906,442,0.17537494,442,0.0410384424,442,0.8584174514,442,0.3119576871,
440,55.48848343,440,0.1729997844,440,0.04086783528,440,0.8388695121,440,0.2990957201,
438,55.43833542,438,0.1723863482,438,0.0410609208,438,0.8228758574,438,0.2948226035,
436,55.61613464,436,0.1705889404,436,0.04053321108,436,0.8126681447,436,0.290897876,
434,55.70272064,434,0.1698873192,434,0.03840745986,434,0.8050559759,434,0.2846129239,
432,55.71081161,432,0.1726193726,432,0.03894403204,432,0.800531745,432,0.2737445235,
430,55.43758774,430,0.170117721,430,0.03982264176,430,0.7993371487,430,0.2510049939,
428,54.96287537,428,0.1691295654,428,0.03942431882,428,0.7930374742,428,0.2396187782,
426,54.52062607,426,0.1685982943,426,0.0393756181,426,0.7846441865,426,0.2219574302,
424,54.24049377,424,0.168559581,424,0.03798026592,424,0.7751604319,424,0.2177163512,
422,54.36089706,422,0.1672847271,422,0.03736848757,422,0.7701188922,422,0.217366755,
420,54.61277771,420,0.165810138,420,0.03668211028,420,0.7556822896,420,0.2189683318,
418,54.9884491,418,0.1645157635,418,0.03681017831,418,0.7422154546,418,0.2193908691,
416,55.2574501,416,0.1663868129,416,0.03750676289,416,0.7481057048,416,0.2083283812,
414,54.83294678,414,0.1691885591,414,0.03662493825,414,0.7443053126,414,0.1962320209,
412,54.35839844,412,0.1672209948,412,0.03544041142,412,0.7442139387,412,0.1843499988,
410,53.91138077,410,0.1643726081,410,0.03482395411,410,0.7436488867,410,0.179288283,
408,53.74530411,408,0.1616726667,408,0.03376142681,408,0.7249301076,408,0.181256339,
406,53.80745697,406,0.1603053808,406,0.03484207392,406,0.7112401724,406,0.1846112311,
404,53.77504349,404,0.15859586,404,0.03395439684,404,0.7035769224,404,0.1840422451,
402,53.76104736,402,0.1580107212,402,0.0342637226,402,0.6942144632,402,0.183080852,
400,53.21401978,400,0.1595336199,400,0.0344915092,400,0.6936933994,400,0.1767554134,

Hole,
Hole
Collection Time: 22/11/2023 3:22:07 PM
Operator Name  :
Scan Software Version: 4.10(464)
Parameter List :
Instrument                        Cary 5000
Instrument Version                1.12
Start (nm)                        1800.00
Stop (nm)                         400.00
X Mode                            Nanometers
Y Mode                            %T
Independent NIR                   On
Measurement Mode                  Fixed SBW
UV-Vis Data Interval (nm)         2.00
UV-Vis Ave. Time (sec)            0.400
UV-Vis SBW (nm)                   2.500
