Hole,,MnPS3,,FePS3,,NiPS3,,CrPS4,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
957,2.564548254,957,2.047742605,957,1.933157444,957,0.8162927628,957,0.8133658171,
954,2.580658436,954,2.003454208,954,2.117601871,954,1.072891831,954,0.6567053199,
951,2.564724922,951,2.178763151,951,2.072747469,951,0.9043715,951,0.6665724516,
948,2.585636616,948,2.060754538,948,2.246112108,948,1.047182322,948,0.8009024858,
945,2.399553776,945,2.074594021,945,2.164587259,945,1.064492941,945,0.9358962178,
942,2.766974926,942,1.804804206,942,2.30353713,942,1.034522533,942,0.700052321,
939,2.628637552,939,2.124986887,939,2.200803995,939,0.8324197531,939,0.6327015758,
936,2.844181538,936,1.991378546,936,2.122818947,936,0.9531679749,936,0.8719480634,
933,2.512633324,933,1.986616611,933,2.226016283,933,1.080520868,933,0.7668365836,
930,2.575102091,930,2.324377537,930,2.337335587,930,1.142176509,930,0.9799844623,
927,2.632764339,927,2.298190832,927,2.34708643,927,1.18027091,927,0.7372146249,
924,2.733249903,924,2.397843838,924,2.23895359,924,1.083287001,924,0.7873232365,
921,2.874769211,921,2.316272259,921,2.566440821,921,1.041719675,921,0.8922041655,
918,2.719935894,918,2.282783508,918,2.258561611,918,0.7656504512,918,0.8225000501,
915,2.918649197,915,2.664949894,915,2.440254927,915,1.215942144,915,0.9927625656,
912,3.046904087,912,2.503110409,912,2.449248075,912,1.224133611,912,1.226703405,
909,2.641391754,909,2.66742301,909,2.516659021,909,1.188887239,909,0.9733842611,
906,2.862593651,906,2.767315865,906,2.283239365,906,1.136795163,906,0.7688491344,
903,2.84787941,903,2.653528214,903,2.415932417,903,1.384525537,903,1.341456413,
900,3.165131092,900,2.381880283,900,2.74302578,900,1.436319828,900,1.312336087,
897,3.048291683,897,2.540066719,897,2.406706095,897,1.161697388,897,1.208761334,
894,3.127065659,894,2.777623892,894,2.920716047,894,1.723876834,894,1.05389452,
891,3.303350925,891,2.815972567,891,2.834516287,891,1.238299966,891,1.179623365,
888,2.91775012,888,2.777956724,888,2.845573664,888,1.632304668,888,1.613078237,
885,3.003066301,885,2.463302135,885,3.102550745,885,2.09425354,885,1.23391223,
882,3.551260471,882,3.241834879,882,2.864132404,882,1.472438812,882,2.093789101,
879,3.775341749,879,3.387649298,879,3.191511631,879,1.231284857,879,1.286592484,
876,4.361439705,876,2.336936474,876,3.434256554,876,2.168788195,876,1.537148356,
873,3.823887825,873,2.521286011,873,2.774719954,873,1.3769871,873,2.063012123,
870,4.119329453,870,2.896887064,870,3.729073286,870,2.477404594,870,2.32801652,
867,3.90417695,867,3.824509382,867,2.634802341,867,2.203333139,867,1.793970942,
864,4.237343311,864,3.907727003,864,2.686576843,864,1.811815739,864,1.597337008,
861,3.403611898,861,3.478049517,861,4.402480125,861,1.931036234,861,2.023483515,
858,4.970812321,858,3.957179546,858,3.188387394,858,2.843101978,858,2.143668175,
855,4.854686737,855,3.526715994,855,4.023053646,855,2.735754967,855,1.057336926,
852,4.638866901,852,3.615694761,852,4.087729931,852,2.42034936,852,2.494371176,
849,5.973974228,849,3.747299194,849,4.490650177,849,2.750244856,849,2.920194149,
846,3.580517054,846,4.391902924,846,4.61875391,846,2.897478342,846,3.141826391,
843,6.186510086,843,4.110662937,843,5.128434181,843,2.627461433,843,3.185166836,
840,3.891357422,840,4.947770596,840,6.936281204,840,3.493295908,840,2.687185287,
837,6.907702923,837,4.211257458,837,4.15541029,837,3.948161125,837,3.500075579,
834,6.75087738,834,3.692886591,834,4.853321552,834,4.062083244,834,2.595625639,
831,8.002738953,831,3.795753717,831,5.767414093,831,4.581838131,831,1.853037238,
828,7.243403912,828,5.682760239,828,4.371581078,828,4.809900284,828,3.476502657,
825,7.266763687,825,5.699352741,825,4.728176594,825,4.248425007,825,3.881099701,
822,4.761664391,822,5.91540575,822,5.135297298,822,5.347159386,822,6.64222002,
819,4.582237244,819,5.051347256,819,5.277484417,819,6.582317352,819,5.19268465,
816,7.953568459,816,5.746100426,816,5.927494526,816,4.272700787,816,4.00608778,
813,8.80737114,813,3.703691006,813,6.165251255,813,3.077399254,813,5.893729687,
810,7.704415321,810,8.03404808,810,5.403349876,810,5.541215897,810,4.373712063,
807,7.349416733,807,4.923676491,807,7.729629993,807,3.331081152,807,3.080023766,
804,9.600587845,804,8.01444149,804,9.342345238,804,4.562718868,804,1.673276544,
801,9.52318573,801,8.111099243,801,7.756768227,801,4.749163151,801,5.767935753,
798,10.57330036,798,6.386999607,798,7.548789024,798,8.901818275,798,5.83103323,
797,3.957752228,797,1.522454381,797,1.583700776,797,0.6447729468,797,0.3773498237,
796,3.924699783,796,1.500950217,796,1.556295395,796,0.6290326715,796,0.3869586885,
795,4.042166233,795,1.468817472,795,1.534359097,795,0.6503680944,795,0.3871574104,
794,4.342400074,794,1.493811727,794,1.492609501,794,0.6376021504,794,0.3523924053,
793,4.450675488,793,1.462982893,793,1.467550278,793,0.6458755732,793,0.369317174,
792,4.451910973,792,1.437638283,792,1.457220912,792,0.628683567,792,0.3774032593,
791,4.39329052,791,1.402190685,791,1.452171564,791,0.6148709655,791,0.3838511407,
790,4.014697075,790,1.417819858,790,1.429217458,790,0.6255597472,790,0.3759770989,
789,3.843649149,789,1.383923411,789,1.390153766,789,0.6458589435,789,0.3615547419,
788,3.951540947,788,1.37319541,788,1.365795016,788,0.6319610476,788,0.3649097085,
787,4.266851425,787,1.357921243,787,1.316530108,787,0.609318316,787,0.3626719117,
786,4.469621181,786,1.350969672,786,1.3013556,786,0.604003191,786,0.3736507595,
785,4.423662186,785,1.322661519,785,1.274718523,785,0.6137062907,785,0.3534928858,
784,4.381696224,784,1.302790046,784,1.262045026,784,0.6162327528,784,0.3516452909,
783,4.019007683,783,1.278112888,783,1.242254615,783,0.591950655,783,0.3553546071,
782,3.854221582,782,1.272277951,782,1.232434154,782,0.6039626002,782,0.3613027036,
781,3.94188714,781,1.277893424,781,1.193329453,781,0.6025277376,781,0.3448141813,
780,4.149980545,780,1.255866289,780,1.173514009,780,0.6025291681,780,0.3541564643,
779,4.429263115,779,1.252896547,779,1.135872722,779,0.6049824953,779,0.3635491133,
778,4.394358158,778,1.235644937,778,1.144623399,778,0.5891153812,778,0.3651542962,
777,4.326565266,777,1.222660899,777,1.133351326,777,0.5884225965,777,0.3593811095,
776,3.964544773,776,1.197271824,776,1.110391974,776,0.588214159,776,0.3614884019,
775,3.856342316,775,1.190298796,775,1.092625737,775,0.5803956985,775,0.3451539576,
774,3.904809475,774,1.199686885,774,1.083017826,774,0.5940842628,774,0.3386870921,
773,4.070984364,773,1.200382829,773,1.055688143,773,0.5920436978,773,0.3470500708,
772,4.369182587,772,1.192295313,772,1.036432266,772,0.5846656561,772,0.3470051885,
771,4.361958504,771,1.153992176,771,1.024806261,771,0.5803973675,771,0.3573266566,
770,4.262099266,770,1.144454122,770,1.002796888,770,0.5605659485,770,0.3370065093,
769,3.996306181,769,1.138639331,769,1.002119303,769,0.5678525567,769,0.3442068398,
768,3.818180323,768,1.098092794,768,0.9825792909,768,0.5796197057,768,0.3445092738,
767,3.824020147,767,1.116322041,767,0.9753383398,767,0.5599457622,767,0.3549402654,
766,4.008317947,766,1.105442643,766,0.9410054684,766,0.5597643852,766,0.3309908211,
765,4.309724808,765,1.107843876,765,0.907574594,765,0.550044477,765,0.3426486254,
764,4.285491467,764,1.088042498,764,0.8955061436,764,0.5653993487,764,0.3400093615,
763,4.254728317,763,1.075128675,763,0.8875307441,763,0.545612514,763,0.3400472999,
762,3.961081505,762,1.062091708,762,0.8760920763,762,0.5349467397,762,0.3376769125,
761,3.754325628,761,1.045821786,761,0.8500751257,761,0.5373253822,761,0.3302318752,
760,3.718922615,760,1.050994635,760,0.8491607308,760,0.5435442924,760,0.319735378,
759,3.856931925,759,1.039860249,759,0.8296153545,759,0.5475946665,759,0.3267477453,
758,4.245765686,758,1.047909379,758,0.8041673303,758,0.5312148929,758,0.3374815583,
757,4.219624043,757,1.027144432,757,0.7943447828,757,0.518383801,757,0.3262504339,
756,4.169131756,756,1.012610793,756,0.7808600664,756,0.5195190907,756,0.3237216473,
755,3.92687273,755,0.9979861975,755,0.76316607,755,0.5233511329,755,0.3188967407,
754,3.660381317,754,0.9849649668,754,0.741980195,754,0.5153206587,754,0.3235486448,
753,3.636851788,753,0.9704751968,753,0.7520982027,753,0.5089731216,753,0.328430891,
752,3.772339344,752,0.974383235,752,0.7148249745,752,0.4996293187,752,0.31866014,
751,4.103419781,751,0.9632661939,751,0.7015115023,751,0.5067967176,751,0.3119145036,
750,4.084608555,750,0.9706449509,750,0.6942298412,750,0.4956708848,750,0.3180393875,
749,4.015674114,749,0.9475315809,749,0.6773528457,749,0.4842165411,749,0.3108792603,
748,3.794418573,748,0.9245969057,748,0.6666977406,748,0.4882672727,748,0.3134972155,
747,3.536605358,747,0.9228686094,747,0.6676954031,747,0.4881895185,747,0.3131814897,
746,3.320492506,746,0.9227389693,746,0.6466507316,746,0.4827403426,746,0.3118085563,
745,3.572022915,745,0.9431512952,745,0.6377130747,745,0.4743481576,745,0.3083059788,
744,3.948361397,744,0.9309988618,744,0.6146613359,744,0.4783901274,744,0.3103212714,
743,3.905616999,743,0.9185842276,743,0.6092745066,743,0.4718726575,743,0.3051994741,
742,3.874183416,742,0.9084770679,742,0.6056428552,742,0.4669957459,742,0.3106773496,
741,3.657331944,741,0.9001856446,741,0.6081255674,741,0.4745144248,741,0.3028539717,
740,3.246263027,740,0.8735542297,740,0.5786201358,740,0.4666652679,740,0.3013458848,
739,3.250286102,739,0.8850882053,739,0.5859952569,739,0.4613150358,739,0.2937003374,
738,3.433968544,738,0.8921915889,738,0.5691387057,738,0.4577947855,738,0.2919802666,
737,3.772930384,737,0.8971115351,737,0.5676189065,737,0.469130367,737,0.2924645245,
736,3.784357309,736,0.8711592555,736,0.55477947,736,0.450996995,736,0.2915877998,
735,3.743928671,735,0.8783557415,735,0.5557718873,735,0.4559699297,735,0.291433394,
734,3.594313622,734,0.8559370637,734,0.5491328239,734,0.4451315403,734,0.2991470397,
733,3.013284922,733,0.8522245288,733,0.5458114147,733,0.4471979141,733,0.2955150902,
732,3.145653009,732,0.855674386,732,0.5356490016,732,0.4402905107,732,0.2930671573,
731,3.087736368,731,0.8544050455,731,0.5321092606,731,0.4428388178,731,0.282391876,
730,3.683113575,730,0.8543351889,730,0.524128139,730,0.4342067838,730,0.2926289439,
729,3.714569569,729,0.8575453162,729,0.5158292055,729,0.4415340722,729,0.2812291086,
728,3.693873882,728,0.8509500027,728,0.5162342191,728,0.4301423728,728,0.2856329381,
727,3.572456837,727,0.8400979638,727,0.5175480843,727,0.440525651,727,0.2839161456,
726,3.079277754,726,0.8336640596,726,0.5024542809,726,0.429261893,726,0.2869219482,
725,3.126587629,725,0.8213730454,725,0.503182292,725,0.4331281483,725,0.2786111236,
724,3.044341803,724,0.8429583907,724,0.4952296019,724,0.4240535796,724,0.277723968,
723,3.380375385,723,0.8439612389,723,0.4998761714,723,0.4281377494,723,0.2751118243,
722,3.64539814,722,0.8297846913,722,0.5010874867,722,0.4277410805,722,0.2799093723,
721,3.616974115,721,0.829272449,721,0.4987921715,721,0.4317598343,721,0.2792693079,
720,3.384708643,720,0.8216196895,720,0.4957778752,720,0.4254488349,720,0.2764947116,
719,2.975721598,719,0.8095117211,719,0.4873266816,719,0.4224688709,719,0.2732215822,
718,2.99521327,718,0.7950986028,718,0.4784882963,718,0.4185223877,718,0.2735764682,
717,3.000979424,717,0.8222689033,717,0.4740037024,717,0.4207374156,717,0.269802928,
716,3.407687664,716,0.8188868165,716,0.4795970023,716,0.4257785082,716,0.272592932,
715,3.336770535,715,0.8131565452,715,0.4732833803,715,0.4195226729,715,0.2719871998,
714,3.496669292,714,0.8068605065,714,0.4679895341,714,0.4153441191,714,0.2708675265,
713,3.265580177,713,0.7809286118,713,0.4684064388,713,0.4191913307,713,0.2707875669,
712,2.93761754,712,0.7817887068,712,0.4722303748,712,0.4091712534,712,0.2661913335,
711,2.936269522,711,0.774187386,711,0.4680398703,711,0.4162107706,711,0.2560587227,
710,2.873998404,710,0.7828854918,710,0.4762097299,710,0.4151782393,710,0.2696611881,
709,3.005120993,709,0.7860267758,709,0.4681070745,709,0.4125052691,709,0.2660913169,
708,3.374086618,708,0.7815752029,708,0.4657389522,708,0.4107195437,708,0.2666858733,
707,3.148471832,707,0.7783242464,707,0.4719561934,707,0.4078179598,707,0.2619877756,
706,3.000321865,706,0.7528350353,706,0.467644453,706,0.4094505608,706,0.2656383812,
705,2.896345377,705,0.7570333481,705,0.4562931657,705,0.4038438201,705,0.2555416226,
704,2.825417042,704,0.7567970753,704,0.4707354009,704,0.4151960015,704,0.2523860931,
703,2.798594475,703,0.752448976,703,0.4623169601,703,0.403862536,703,0.2484678775,
702,2.958410025,702,0.7654436827,702,0.4672191441,702,0.4110066295,702,0.2497283518,
701,3.06040144,701,0.7575745583,701,0.4639569521,701,0.4073206782,701,0.2489791065,
700,2.987493992,700,0.7556673884,700,0.4592386186,700,0.4109190404,700,0.2539911568,
699,2.949879646,699,0.7421218753,699,0.4624288678,699,0.4013762474,699,0.2547358871,
698,2.813570976,698,0.738048017,698,0.46063146,698,0.4034885764,698,0.249500066,
697,2.76774931,697,0.7473927736,697,0.4682686627,697,0.3987552524,697,0.2527400553,
696,2.741606712,696,0.7479686141,696,0.463801384,696,0.4039474428,696,0.2477018684,
695,2.896933794,695,0.7677231431,695,0.4731384218,695,0.4086541533,695,0.2506481409,
694,2.968991995,694,0.7676544189,694,0.469946444,694,0.413009584,694,0.2534352541,
693,3.117336988,693,0.7667897344,693,0.47267434,693,0.4108641148,693,0.251532495,
692,2.898355961,692,0.7530719638,692,0.4807220697,692,0.4038588703,692,0.2466924042,
691,2.797197104,691,0.7492310405,691,0.4721378386,691,0.4029525518,691,0.2519491613,
690,2.794055939,690,0.7607446313,690,0.4799694717,690,0.4090027809,690,0.2505857646,
689,2.85188508,689,0.760879159,689,0.4866013229,689,0.4100148976,689,0.2572195232,
688,2.901967525,688,0.7727472186,688,0.4723846018,688,0.4020670056,688,0.2520162761,
687,3.048695326,687,0.7743033171,687,0.4819817245,687,0.4091886878,687,0.2470317781,
686,3.023462296,686,0.7828626633,686,0.474401176,686,0.405002445,686,0.2563501,
685,3.203834295,685,0.7832517028,685,0.4783287644,685,0.4080954492,685,0.250897646,
684,2.945990086,684,0.7650347352,684,0.4839077592,684,0.3991428614,684,0.2510864735,
683,2.869724512,683,0.7717480063,683,0.4724048972,683,0.4008843005,683,0.2472243011,
682,2.852132559,682,0.7784264088,682,0.4744456708,682,0.3952765465,682,0.2458990365,
681,2.835306644,681,0.7846698165,681,0.4648810625,681,0.3932298124,681,0.2440656126,
680,3.146186113,680,0.7930071354,680,0.4664348066,680,0.3929238915,680,0.2454413176,
679,3.267322063,679,0.7899483442,679,0.457731545,679,0.3880243301,679,0.2462154329,
678,3.085721493,678,0.7809271812,678,0.4558122158,678,0.3863074183,678,0.2458031029,
677,2.946360111,677,0.7752885222,677,0.4517473876,677,0.3773280978,677,0.2449183017,
676,2.874195576,676,0.7720391154,676,0.44969666,676,0.3731226623,676,0.245349437,
675,2.902838945,675,0.7832762599,675,0.4478349388,675,0.3672250509,675,0.2401347756,
674,2.89545846,674,0.7956637144,674,0.4419234991,674,0.36729756,674,0.2411710024,
673,3.209970951,673,0.7892173529,673,0.439959079,673,0.3624252975,673,0.2364402413,
672,3.270422935,672,0.7927959561,672,0.4354982972,672,0.3612332046,672,0.2362197042,
671,2.992497683,671,0.7894300818,671,0.4374187589,671,0.3571671247,671,0.2394352853,
670,2.900657654,670,0.7864474058,670,0.4404802918,670,0.3527134061,670,0.2346105427,
669,2.803094387,669,0.7947339416,669,0.4350613356,669,0.3493251204,669,0.2353302836,
668,2.857171535,668,0.799842298,668,0.4417301714,668,0.3516027033,668,0.236720711,
667,2.920428038,667,0.8276770711,667,0.4431411028,667,0.3575143516,667,0.235228613,
666,3.256120205,666,0.8241515756,666,0.449013561,666,0.3548662961,666,0.2364216149,
665,3.19339776,665,0.8377495408,665,0.4539695084,665,0.3485264778,665,0.2367491424,
664,3.118002892,664,0.8368558288,664,0.4636666775,664,0.3531247079,664,0.2342530787,
663,3.147167683,663,0.8396165371,663,0.4698894024,663,0.3502902687,663,0.2374990582,
662,2.901976109,662,0.842929244,662,0.4740156233,662,0.3493411839,662,0.2369706333,
661,2.91892314,661,0.8496264815,661,0.4773061275,661,0.3430098891,661,0.2342353612,
660,2.880562544,660,0.8660030365,660,0.4804885387,660,0.3511714935,660,0.2302901745,
659,3.168076277,659,0.8744487762,659,0.480655998,659,0.3494578302,659,0.2337559164,
658,3.130255222,658,0.8790779114,658,0.4858181477,658,0.3476353586,658,0.2308190167,
657,3.076007128,657,0.8852961659,657,0.4957057536,657,0.3437561691,657,0.2314063758,
656,3.108555555,656,0.8737269044,656,0.5063350797,656,0.3399154842,656,0.2326797694,
655,2.87947011,655,0.8786947727,655,0.5110999346,655,0.3372832239,655,0.2292310148,
654,2.824529886,654,0.882122457,654,0.5153412223,654,0.34069857,654,0.2281627655,
653,2.883380413,653,0.8979611397,653,0.5100838542,653,0.3400232792,653,0.23063232,
652,2.93848443,652,0.8984720111,652,0.5146825314,652,0.3410505056,652,0.2284133583,
651,2.997443676,651,0.8987802267,651,0.5116457343,651,0.3366723657,651,0.2264677137,
650,3.072885513,650,0.901373744,650,0.5217048526,650,0.3346422613,650,0.2272408456,
649,2.897644043,649,0.8985689878,649,0.5323576331,649,0.3281109631,649,0.2224791348,
648,2.810736179,648,0.8913809657,648,0.5250861049,648,0.330103755,648,0.2226159871,
647,2.793957233,647,0.8958121538,647,0.525731802,647,0.3265933096,647,0.2197282165,
646,2.806980133,646,0.8991393447,646,0.5206969976,646,0.3257990181,646,0.2144725472,
645,2.938364506,645,0.9030874968,645,0.5126937628,645,0.333011657,645,0.2203932554,
644,2.946886301,644,0.8963392377,644,0.5112303495,644,0.3235207796,644,0.2167657316,
643,2.891559124,643,0.8869225979,643,0.5124170184,643,0.3214934468,643,0.2132252604,
642,2.811208725,642,0.8710600138,642,0.5113705397,642,0.3180760443,642,0.2129619718,
641,2.688044071,641,0.8624545336,641,0.5001828671,641,0.313480258,641,0.2119958848,
640,2.66275382,640,0.8570286632,640,0.4944055378,640,0.3165108263,640,0.2103490978,
639,2.681932449,639,0.8614240885,639,0.4833911657,639,0.312984705,639,0.2072136551,
638,2.790043354,638,0.8543424606,638,0.4755166471,638,0.3130662143,638,0.2039946616,
637,2.871558905,637,0.8505422473,637,0.4701831937,637,0.3114925921,637,0.20537588,
636,2.884294987,636,0.8414880633,636,0.458692342,636,0.304620564,636,0.2027393728,
635,2.809679985,635,0.8253555894,635,0.4536209702,635,0.3040224612,635,0.2029153556,
634,2.554359198,634,0.8111980557,634,0.4468322694,634,0.3009613752,634,0.2006528378,
633,2.518703699,633,0.8061374426,633,0.4373188615,633,0.2989540398,633,0.1975089312,
632,2.539360285,632,0.8091018796,632,0.426156342,632,0.2966473103,632,0.1973210126,
631,2.719910145,631,0.8086850047,631,0.4124778807,631,0.2999050617,631,0.1950779706,
630,2.803913116,630,0.7992243171,630,0.4093814492,630,0.2984501123,630,0.1964847744,
629,2.767840862,629,0.7876161337,629,0.403360039,629,0.2941511869,629,0.1953735501,
628,2.704847813,628,0.7722103596,628,0.3983654678,628,0.2905656695,628,0.1910315603,
627,2.472507954,627,0.7671090364,627,0.3898648024,627,0.2874159813,627,0.1920931041,
626,2.426049471,626,0.7643212676,626,0.3847820461,626,0.2879872918,626,0.1869844496,
625,2.441529036,625,0.7645253539,625,0.3730134964,625,0.2850434482,625,0.1892589629,
624,2.641053677,624,0.7682132125,624,0.362952739,624,0.2857664824,624,0.1863137037,
623,2.751408339,623,0.7632601261,623,0.3571106195,623,0.2857984602,623,0.1856624931,
622,2.713130236,622,0.7638779283,622,0.3523686528,622,0.2821647525,622,0.1855217069,
621,2.667888403,621,0.7435399294,621,0.348495543,621,0.2769131958,621,0.1822258979,
620,2.425743341,620,0.7310171723,620,0.3424058855,620,0.2769535184,620,0.1810706705,
619,2.368193388,619,0.7373405695,619,0.3392859995,619,0.2739636302,619,0.1801430434,
618,2.384319067,618,0.7380357385,618,0.3297530711,618,0.2740204334,618,0.1776552498,
617,2.576338768,617,0.7350760102,617,0.3256395161,617,0.2753457129,617,0.177543804,
616,2.69884181,616,0.7353206873,616,0.3181268573,616,0.2745489478,616,0.1765065789,
615,2.662673473,615,0.7346599102,615,0.3140146732,615,0.2735152841,615,0.1763392389,
614,2.620603323,614,0.7166190743,614,0.3140149713,614,0.2663609684,614,0.1771181822,
613,2.407966852,613,0.7076627016,613,0.3041167855,613,0.2641349435,613,0.1758377701,
612,2.311716557,612,0.7063938975,612,0.298328042,612,0.2657973766,612,0.1701512039,
611,2.333100319,611,0.7038179636,611,0.296218425,611,0.2660342753,611,0.1710906625,
610,2.476029396,610,0.7162461877,610,0.2825002968,610,0.2672947049,610,0.1704447716,
609,2.621823072,609,0.7092830539,609,0.2813291252,609,0.2663953602,609,0.1726151556,
608,2.616145611,608,0.7048025727,608,0.2750937045,608,0.2662417293,608,0.1691527665,
607,2.560358047,607,0.6932201385,607,0.274923265,607,0.2588041127,607,0.1687440872,
606,2.368859529,606,0.6828681827,606,0.2701597214,606,0.2582458556,606,0.1690611839,
605,2.274454594,605,0.6832296252,605,0.2645342946,605,0.26074031,605,0.1677099466,
604,2.286000252,604,0.6831406355,604,0.2609663606,604,0.2592042387,604,0.1652892977,
603,2.416811705,603,0.6939659119,603,0.2533638179,603,0.2645586729,603,0.1646961123,
602,2.589237452,602,0.6869626045,602,0.2525105476,602,0.2612117827,602,0.1651440859,
601,2.576767921,601,0.6874962449,601,0.2495871186,601,0.2606321275,601,0.1662510931,
600,2.556195498,600,0.679666698,600,0.2479918003,600,0.2577462792,600,0.1671231538,
599,2.377929926,599,0.6711069942,599,0.2454442978,599,0.2574036419,599,0.1645501554,
598,2.27626276,598,0.6666087508,598,0.2410686612,598,0.2560526729,598,0.1659266055,
597,2.297026157,597,0.669662118,597,0.2358350605,597,0.2562047541,597,0.1628552228,
596,2.421658516,596,0.6848121285,596,0.2303889245,596,0.2573328018,596,0.1650207043,
595,2.634204626,595,0.6838392019,595,0.2311007977,595,0.259349525,595,0.1635384113,
594,2.642556906,594,0.6830736995,594,0.2268117368,594,0.2606185675,594,0.1645914763,
593,2.635601044,593,0.673791647,593,0.2242256701,593,0.2587668002,593,0.1665850282,
592,2.492412567,592,0.6667970419,592,0.2221879065,592,0.2553343475,592,0.1645775288,
591,2.35863018,591,0.6690027714,591,0.2211245298,591,0.2537056506,591,0.1623215079,
590,2.404938936,590,0.6757878661,590,0.2163998038,590,0.2520580888,590,0.1622299254,
589,2.522130966,589,0.6827168465,589,0.2120010555,589,0.2539741099,589,0.162824586,
588,2.780874014,588,0.6818702817,588,0.2096320689,588,0.2579478323,588,0.1611129493,
587,2.788500786,587,0.67894876,587,0.2045713812,587,0.2571415603,587,0.1625641882,
586,2.774487734,586,0.6748231053,586,0.2039628327,586,0.2527841032,586,0.158803314,
585,2.662250519,585,0.6611699462,585,0.2016837448,585,0.249348253,585,0.1592192501,
584,2.499330044,584,0.6515709758,584,0.1976825744,584,0.2496946603,584,0.1589825004,
583,2.512615681,583,0.6571842432,583,0.1917825341,583,0.2482196838,583,0.1574524939,
582,2.622129679,582,0.666642487,582,0.1908311993,582,0.2440759838,582,0.1542286724,
581,2.878541231,581,0.6669535041,581,0.1891824603,581,0.2500657141,581,0.1556884795,
580,2.885017872,580,0.6667890549,580,0.1825284511,580,0.2453584671,580,0.1548289955,
579,2.88167882,579,0.6524032354,579,0.1842280328,579,0.2455786169,579,0.1537867934,
578,2.738198757,578,0.6375478506,578,0.1796467751,578,0.2387815416,578,0.1531732827,
577,2.535741329,577,0.6293014288,577,0.1740212888,577,0.2421206832,577,0.1512062103,
576,2.555893183,576,0.6394988298,576,0.1684817374,576,0.2385202497,576,0.1525452137,
575,2.636983156,575,0.6450129151,575,0.1662299335,575,0.2412607372,575,0.1498727053,
574,2.917991877,574,0.6401807666,574,0.1650551856,574,0.2470999956,574,0.1533762366,
573,2.932999372,573,0.6389876008,573,0.1609666795,573,0.2427483946,573,0.1502234489,
572,2.899387121,572,0.632864058,572,0.1561695337,572,0.2405715883,572,0.1520935744,
571,2.805315256,571,0.6123085022,571,0.1556628048,571,0.2395499945,571,0.1481918246,
570,2.605231285,570,0.6189536452,570,0.1526798308,570,0.2343388051,570,0.1469445229,
569,2.943153381,569,0.6359582543,569,0.1523298621,569,0.2375600934,569,0.1511961818,
568,2.95272994,568,0.6126180291,568,0.1483726948,568,0.2382301539,568,0.1484246403,
567,2.706513643,567,0.6182820201,567,0.1443186849,567,0.2362190336,567,0.1464891136,
566,2.684785366,566,0.6130737662,566,0.1456789374,566,0.2364522964,566,0.1446048468,
565,2.73805356,565,0.6284356117,565,0.1387618929,565,0.2372122109,565,0.1487990171,
564,2.966586113,564,0.6341139078,564,0.138839379,564,0.2380600274,564,0.1461094767,
563,3.075480938,563,0.6310608983,563,0.1332787871,563,0.2439049482,563,0.1478980035,
562,3.065856695,562,0.6345433593,562,0.1357034892,562,0.2447766662,562,0.1508331448,
561,3.065819025,561,0.622574091,561,0.1352815032,561,0.2405038327,561,0.1513520777,
560,2.872232199,560,0.6190537214,560,0.1325106621,560,0.2393912077,560,0.1475216299,
559,2.844953537,559,0.630346477,559,0.1338135749,559,0.239732936,559,0.1521200538,
558,2.902372599,558,0.6466475129,558,0.1319929808,558,0.240527913,558,0.1513957232,
557,3.098125696,557,0.6572341323,557,0.136263743,557,0.2513391376,557,0.1532274187,
556,3.199847698,556,0.6621719599,556,0.1313252896,556,0.2481403798,556,0.15527457,
555,3.195619583,555,0.653750658,555,0.1299595088,555,0.256876111,555,0.1544195563,
554,3.208605289,554,0.6489289999,554,0.1339721829,554,0.2547239065,554,0.1564286351,
553,2.950403214,553,0.6463845372,553,0.1329935789,553,0.2561336756,553,0.1552757621,
552,2.931955099,552,0.6488681436,552,0.1327973604,552,0.256218642,552,0.1578763127,
551,2.960639,551,0.6754058599,551,0.1334782541,551,0.2569389641,551,0.1518859714,
550,3.013742447,550,0.6836217642,550,0.1320038289,550,0.2612140477,550,0.1601742506,
549,3.410029411,549,0.6901361942,549,0.1335096359,549,0.2626833618,549,0.1607896388,
548,3.41855669,548,0.6914460063,548,0.1319517046,548,0.2669803798,548,0.1625914723,
547,3.431864023,547,0.671426177,547,0.1330850124,547,0.2623486817,547,0.1649252176,
546,3.190063238,546,0.6689584255,546,0.1324720383,546,0.2666439712,546,0.1682770252,
545,3.023105383,545,0.6788443923,545,0.1376374811,545,0.2681675255,545,0.160168305,
544,3.018761158,544,0.7008023262,544,0.1352223754,544,0.2692689002,544,0.1639929265,
543,3.384424686,543,0.7007013559,543,0.1342440099,543,0.2743279934,543,0.1682579219,
542,3.766943932,542,0.714782238,542,0.1363196373,542,0.279481858,542,0.1665752679,
541,3.807046175,541,0.7101399302,541,0.1349464357,541,0.2805938125,541,0.1717073619,
540,3.786656618,540,0.7085444331,540,0.1365816444,540,0.2784130871,540,0.1702623516,
539,3.528143883,539,0.7049795985,539,0.1336685717,539,0.2795204222,539,0.1705348492,
538,3.395128727,538,0.7100321054,538,0.1381125599,538,0.2754856646,538,0.1677498072,
537,3.433652163,537,0.7182602286,537,0.1354084313,537,0.2823030353,537,0.1727323234,
536,3.627058983,536,0.7334792018,536,0.1390772462,536,0.2924369872,536,0.1761869788,
535,3.958928108,535,0.7426705956,535,0.1383410245,535,0.2850864828,535,0.1782267392,
